date_time,source,channel,level,location,user,MID,system,SID,operation,x,y,z,BLW_g,wt_g,TWF,WS_ml,WE_ml,comment
12/22/2020 17:10,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,24.43,0.85,0.5,0.5,NaN
12/23/2020 11:12,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20.1,0.85,0.45,0.55,NaN
12/23/2020 13:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,18.9,0.85,1.07,0.64,NaN
12/23/2020 17:35,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546507,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.8,18.1,0.85,0.48,0.52,NaN
12/23/2020 18:01,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,540536,W10DTSM112721,-999999,Action,NaN,NaN,NaN,29.33,24.06,0.85,0.87,0.45,NaN
12/24/2020 15:31,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.82,0.85,0.61,0.39,NaN
12/24/2020 15:49,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,18.63,0.85,1.34,0.6,NaN
1/4/2021 14:05,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,18.8,0.85,1.17,0.62,NaN
1/4/2021 14:21,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.9,0.85,0.71,0.29,NaN
1/5/2021 12:03,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.07,21.3,0.85,0.09,0.91,NaN
1/5/2021 14:40,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20,0.85,0.66,0.34,NaN
1/6/2021 11:40,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,18.8,0.85,1.17,0.62,NaN
1/6/2021 12:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.07,21.64,0.85,0.02,0.98,NaN
1/6/2021 13:44,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548464,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.5,19.2,0.85,0.77,0.67,NaN
1/6/2021 13:48,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20.2,0.85,0.59,0.41,Mouse is aborting constantly. EF = 0; UW .2 (=.8). Seems to have learned how to run over break.
1/7/2021 11:21,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.07,21.2,0.85,0.43,0.57,NaN
1/7/2021 13:26,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20.3,0.85,0.43,0.57,NaN
1/8/2021 9:29,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548465,W10DTSM112721,-999999,Action,NaN,NaN,NaN,25.27,19.2,0.84,2.03,0.69,NaN
1/8/2021 11:27,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546503,W10DTSM112721,-999999,Action,NaN,NaN,NaN,25.07,21.1,0.85,0.36,0.64,NaN
1/8/2021 12:06,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,544840,W10DTSM118294,-999999,Action,NaN,NaN,NaN,NaN,20,NaN,0.43,0.57,NaN
1/8/2021 13:58,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20,0.85,0.49,0.51,NaN
1/8/2021 17:33,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),corbettb,544840,W10DTSM118294,-999999,Action,NaN,NaN,NaN,NaN,20,NaN,0.49,0.51,NaN
1/11/2021 13:14,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,18.5,0.85,1.11,0.57,NaN
1/11/2021 14:05,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20,0.85,0.5,0.5,NaN
1/11/2021 18:09,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM112721,-999999,Action,NaN,NaN,NaN,25.07,21.4,0.85,0.35,0.65,NaN
1/12/2021 11:22,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,19.2,0.85,0.41,0.71,NaN
1/12/2021 13:49,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.95,0.85,0.59,0.41,NaN
1/12/2021 13:54,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548464,W10DTSM118294,-999999,Action,NaN,NaN,NaN,23.5,18.57,0.85,1.4,0.41,NaN
1/12/2021 13:56,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM112721,-999999,Action,NaN,NaN,NaN,25.07,21.3,0.85,0.29,0.71,NaN
1/13/2021 11:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,18.95,0.85,0.66,0.45,Brought the lickspout up a tad cause I saw a couple misses and he had a hard time bringing his tongue down. Overall seems like he&#x27;s doing reallly well and aborting a lot less!
1/13/2021 13:38,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20,0.85,1,0,NaN
1/13/2021 16:54,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM112721,-999999,Action,NaN,NaN,NaN,25.07,21.2,0.85,1,0,NaN
1/14/2021 11:26,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,19.1,0.85,0.51,0.62,NaN
1/14/2021 13:53,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.85,0.85,0.65,0.35,NaN
1/14/2021 18:01,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546503,W10DTSM112721,-999999,Action,NaN,NaN,NaN,25.07,20.7,0.85,0.61,0.43,NaN
1/15/2021 13:06,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,18.6,0.85,1.01,0.62,NaN
1/15/2021 13:23,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,20.04,0.85,0.56,0.44,NaN
1/19/2021 11:56,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,20.22,0.85,0.97,0.69,NaN
1/19/2021 12:32,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,19.88,0.85,0.35,0.65,spout may need to go a tiny bit closerto mouse body; saw some spurts of misses at the end when he would&#x27;ve been tired
1/19/2021 14:49,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,18.2,0.85,1.41,0.65,NaN
1/19/2021 15:23,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.71,0.85,0.66,0.34,NaN
1/20/2021 11:23,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,20.24,0.85,0.28,0.72,NaN
1/20/2021 11:38,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,20.52,0.85,0.67,0.6,NaN
1/20/2021 17:02,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.53,0.85,0.95,0.05,NaN
1/20/2021 17:24,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,18.9,0.85,0.71,0.58,NaN
1/21/2021 10:49,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,20,0.85,0.39,0.61,NaN
1/21/2021 11:04,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,20.5,0.85,0.69,0.47,NaN
1/21/2021 17:17,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,545996,W10DTSM118294,-999999,Action,NaN,NaN,NaN,21.7,19.23,0.85,0.8,0.2,NaN
1/21/2021 17:19,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548715,W10DTSM112721,-999999,Action,NaN,NaN,NaN,23.07,18.5,0.85,1.11,0.52,NaN
1/21/2021 17:32,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548464,W10DTSM118294,-999999,Action,NaN,NaN,NaN,23.5,18.7,0.85,1.27,0,NaN
1/22/2021 13:43,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,19.67,0.85,0.61,0.39,NaN
1/22/2021 13:49,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,20.19,0.85,1,0.42,moved liskcspout even closer to body. It seems like it might be too close; but his behavior was picking up at the end...
1/25/2021 13:02,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.5,0.85,0.23,0.77,NaN
1/25/2021 13:49,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.2,0.85,2.25,0.28,NaN
1/25/2021 16:11,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,19.8,0.85,1.39,0.34,NaN
1/25/2021 16:37,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,19.7,0.85,0.59,0.41,NaN
1/26/2021 11:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.6,0.85,0.21,0.79,NaN
1/26/2021 11:47,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,20.6,0.85,0.28,0.81,NaN
1/26/2021 13:21,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.8,0.85,1.65,0.67,NaN
1/26/2021 14:48,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,19.9,0.85,0.45,0.55,NaN
1/26/2021 17:00,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,20.2,0.85,0.99,0.38,NaN
1/27/2021 10:29,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,20.4,0.85,0.48,0.73,NaN
1/27/2021 11:12,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.4,0.85,0.42,0.58,NaN
1/27/2021 12:01,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,20.17,0.85,1.28,0.48,NaN
1/27/2021 16:58,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,20.29,0.85,0.9,0.43,NaN
1/27/2021 17:11,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,20.5,0.85,0.46,0.54,NaN
1/28/2021 11:28,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,20,0.85,1.45,0.48,NaN
1/28/2021 11:58,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.3,0.85,0.46,0.54,NaN
1/28/2021 13:11,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,20.3,0.85,0.58,0.61,NaN
1/28/2021 18:06,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,546508,W10DTSM112721,-999999,Action,NaN,NaN,NaN,22.33,19.9,0.85,0.46,0.54,NaN
1/29/2021 10:01,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548717,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.93,10,0.85,3.5,0.34,NaN
1/29/2021 11:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,20.19,0.85,1.26,0.49,NaN
1/29/2021 12:06,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.37,0.85,0.46,0.54,NaN
1/29/2021 13:16,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,20.46,0.85,0.46,0.54,NaN
2/1/2021 12:29,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,547866,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.23,20.54,0.85,0.06,1.08,NaN
2/1/2021 12:30,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.5,0.85,1.95,0.39,NaN
2/1/2021 14:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.39,0.85,0.47,0.53,NaN
2/1/2021 14:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,19.7,0.85,1.18,0.25,NaN
2/2/2021 11:41,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.23,20.4,0.85,0.2,0.9,NaN
2/2/2021 11:55,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.92,0.85,1.53,0.5,NaN
2/2/2021 14:17,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.4,0.85,0.47,0.53,Mouse was foamy when I first put her on. Seems like maybe it got dropped or something since the headframe well is also broken. Also accidentally readjusted the lickspout a tiny bit but tried to bring it back to where it was.
2/2/2021 14:36,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,19.92,0.85,0.96,0.28,NaN
2/3/2021 11:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.9,0.85,1.55,0.5,NaN
2/3/2021 12:08,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.23,20.2,0.85,0.4,0.64,NaN
2/3/2021 17:23,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,20.43,0.85,0.8,0.41,NaN
2/3/2021 17:37,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.51,0.85,0.59,0.41,Had a lot of misses towards the latter half. Not that the lickspout was too far but he just wouldn&#x27;t lick. When he was licking he did amazing.
2/4/2021 10:56,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.8,0.85,1.65,0.47,NaN
2/4/2021 12:04,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.23,20,0.85,0.6,0.51,NaN
2/4/2021 18:08,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548721,W10DTSM118294,-999999,Action,NaN,NaN,NaN,24.57,20.1,0.85,0.78,0.54,NaN
2/4/2021 18:23,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548720,W10DTSM112721,-999999,Action,NaN,NaN,NaN,24.37,21.2,0.85,0.54,0.46,NaN
2/5/2021 11:42,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,w10dtsm112721,-999999,Action,NaN,NaN,NaN,24.23,20.2,0.84,0.29,0.71,NaN
2/5/2021 11:50,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,w10dtsm112721,-999999,Action,NaN,NaN,NaN,24.23,10,0.84,3.5,0.71,NaN
2/5/2021 14:17,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),hannah,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.5,0.85,1.95,0.43,NaN
2/8/2021 13:46,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,25.95,0.85,1.25,0.83,NaN
2/8/2021 14:43,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.3,0.85,2.15,0.42,a tiny bit of foam in the corner of the eye.Then some all around eye (35 min in); not covering pupil; staid like this until the end. Squinted a bit during gabors. And back to normal.
2/8/2021 15:41,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,547866,w10dtsm112721,-999999,Action,NaN,NaN,NaN,24.23,18.9,0.84,1.45,0.72,NaN
2/9/2021 13:00,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,26.2,0.85,1,0.65,Mouse stopped performing and started aborting a lot around 9 mins so I moved the lickspout which seemed to help for a little but he still didn&#x27;t seem great afterwards. He was also run later yesterday and was really heavy today. Ended up mostly satiating at 35 mins...
2/9/2021 13:59,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.5,0.85,1.95,0.39,He started satiating towards the end but I think this is a good spot for the lickspout (will have to see tomorrow) seemed to really improve his abort rate; and also improve his miss rate until he stopped licking altogether. When he was performing he looked pretty good.
2/9/2021 14:41,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,w10dtsm112721,-999999,Action,NaN,NaN,NaN,24.23,19.9,0.84,0.45,0.68,NaN
2/10/2021 12:08,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,26.1,0.85,1.1,0.49,NaN
2/10/2021 12:27,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.7,0.85,1.75,0.4,NaN
2/10/2021 17:13,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,w10dtsm112721,-999999,Action,NaN,NaN,NaN,24.23,20.1,0.84,0.3,0.7,NaN
2/11/2021 12:13,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,26,0.85,1.2,0.43,had a cable fall on the wheel. Mouse did not run much or was very clumsy.
2/11/2021 13:16,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.2,0.85,2.25,0.54,NaN
2/11/2021 17:30,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,547866,w10dtsm112721,-999999,Action,NaN,NaN,NaN,24.23,19.45,0.84,0.9,0.61,NaN
2/12/2021 13:10,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,20.7,0.85,0.69,0.89,NaN
2/12/2021 13:21,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22.83,0.85,0.52,0.65,think he was just a bit abort-y because I ran him pretty late
2/12/2021 15:05,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19.64,0.85,1.81,0.64,NaN
2/12/2021 15:10,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,25.97,0.85,1.23,0.47,NaN
2/15/2021 11:55,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,19.9,0.85,1.49,0.77,NaN
2/15/2021 12:02,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,556014,w10dtsm112721,-999999,Action,NaN,NaN,NaN,27.47,22.69,0.85,0.66,0.45,still very abort-y. pulled the spout down a lot. Might still be a litte thirsty but if this continues tomorrow I would increase daily water
2/15/2021 13:37,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,556021,w10dtsm112721,-999999,Action,NaN,NaN,NaN,25.07,20.7,0.85,0.61,0.75,aborty but also ran him kinda late :/ this is frustrating
2/15/2021 14:10,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),severined,548716,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.23,19,0.85,2.45,0.67,NaN
2/15/2021 15:38,NP.0-Mon / w10dtsm112722,mouse_director,INFO,finalize_clicked (rig_view.py:859),greggh,550324,w10dtsm112721,-999999,Action,NaN,NaN,NaN,32,25.8,0.85,1.4,0.45,ABORTING. Hopefully just thirsty and does better tomorrow.
2/16/2021 10:44,NP.1-Mon / w10dtsm18278,mouse_director,INFO,finalize_clicked (rig_view.py:859),taminar,554013,W10DTSM118294,-999999,Action,NaN,NaN,NaN,25.17,20.2,0.85,1.19,0.71,Satiated very early on; but was on a good track before that. Moved the lickspout away from his face since he was getting lots of whisker aborts.
